contentId,recommendationTitle1,recommendationTitle2,recommendationTitle3,recommendationTitle4,recommendationTitle5
4706890430832287959,9 Big Takeaways from R3's New Distributed Ledger Debut - CoinDesk,Banks find blockchain hard to put into practice - FT.com,Intel Reveals Its Plan For Blockchain Technology With 'Sawtooth Lake' Distributed Ledger,The Blockchain is the new Google,Blockchain startup R3 cuts fund-raising target to $150 million: source
-4550355627706401135,Why Walmart wants to buy Jet.com and what you need to know about the potential deal,Confirmed: Walmart buys Jet.com for $3B in cash,Walmart compra startup para brigar com Amazon | EXAME.com,"Digital manufacturing could eliminate warehouses, create on-demand production",Apple Unveils iPhone 7 Alongside 7 Plus With Dual-Lens Camera
8074780316213343498,Saúde entra na era da indústria 4.0 | EXAME.com,Onde a tecnologia e o cuidado se encontram? - Saúde Business,Dr. consulta: uma revolução no setor da saúde,A saga do jovem CEO da Dasa,Como a tecnologia está mudando o atendimento hospitalar
5314107418764884230,Why image recognition is about to transform business,Machine Learning is Fun! Part 3: Deep Learning and Convolutional Neural Networks,Why Deep Learning Is Suddenly Changing Your Life,Machine Learning for Designers,"Machine Learning Can Identify Pixelated Faces, Researchers Show"
8749720044741011597,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs,Vídeos motivacionais: os 21 vídeos mais incríveis.,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Séries com lições sobre empreendedorismo: As 7 melhores!
-817129654810180675,Dicas para aumentar produtividade: 14 dicas incríveis.,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,"Ai, que preguiça | Site Drauzio Varella"
2156244701966673186,"Brasil gasta R$ 16,4 mi ao ano com aposentadorias de juízes condenados pelo CNJ",Dicas para aumentar produtividade: 14 dicas incríveis.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Crianças esquecidas no carro: quando nem a tecnologia pode ajudar | Tecnoblog,3M e o perfil intraempreendedor | Endeavor Brasil
5473340184873040894,"Conheça as ferramentas digitais que utilizo na minha empresa para resolver problemas, tornar o...",[Books] Biblioteca FIXE: Sugestões de Leitura,Especialistas trazem tendências de UX para 2017 - KingHost,CRO: crescimento com baixo investimento,"""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017"
1005751836898964351,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/",Séries com lições sobre empreendedorismo: As 7 melhores!,Como a Netflix influencia o que você vai assistir através de imagens,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
-7726397374158219907,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país","SINAIS do FUTURO imediato: #1, internet das coisas",[Books] Biblioteca FIXE: Sugestões de Leitura
6541551984368289722,Olhando para o futuro: 5 pontos de atenção,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/",Dicas para aumentar produtividade: 14 dicas incríveis.,O que é benchmarking? Veja quando um concorrente se torna inspiração!,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
6341647533150019811,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Cinco competências comportamentais para você ser um bom líder,"Tenho várias ideias de negócios, qual devo levar adiante?"
-8208801367848627943,Half Your Brain Stands Guard When Sleeping In A New Place,AI Revolution 101 - AI Revolution,Ray Kurzweil Predicts Three Technologies Will Define Our Future,This year's Founders' Letter,Mobile marketing statistics 2016
-360529647164834348,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas",Vídeos motivacionais: os 21 vídeos mais incríveis.,Quando o Scrum irá falhar - Tableless
1181735998104559604,Um exemplo starter kit para static websites,How it feels to learn Javascript in 2016,"The Languages, Frameworks and Tools You Should Learn in 2017","""create-react-app"" and the future of creating React applications","A whole new GitHub Universe: announcing new tools, forums, and features"
-3780822597455574960,Scala is the new golden child,Python Eats Into R as SAS Dominance Fades,"Miracles of Human Language: An Introduction to Linguistics - Universiteit Leiden, Meertens instituut (KNAW) | Coursera",What's the Best Programming Language to Learn in 2017?,Java vs .NET vs Python vs Ruby vs Node.JS: Who Reigns the Job Market? | Takipi Blog
-986027724303592548,Mapping the World of Music Using Machine Learning: Part 1 - iHeartRadio Tech Blog,Optimizing the Performance of Vector Drawables - upday devs,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",Introducing DeepText: Facebook's text understanding engine,Chat Smarter with Allo
7217636150008996485,Olhando para o futuro: 5 pontos de atenção,Black Friday salva o ano do e-commerce,Dicas para aumentar produtividade: 14 dicas incríveis.,O tênue equilíbrio da equipe que desenha produtos digitais,Como o Trello foi de 4 a 17 milhões de usuários
7251252752220327534,9 Non-Threatening Leadership Strategies for Women,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",Introducing Ask a Female Engineer,A Harvard Psychologist Says This Trait Matters Most: 10 Ways to Make a Great First Impression,What Science Tells Us About Leadership Potential
1881534532776527237,9 Non-Threatening Leadership Strategies for Women,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",Introducing Ask a Female Engineer,A Harvard Psychologist Says This Trait Matters Most: 10 Ways to Make a Great First Impression,What Science Tells Us About Leadership Potential
8119274153437896343,Black Friday salva o ano do e-commerce,Pesquisa aponta que logística reversa influencia na preferência do consumidor,[Books] Biblioteca FIXE: Sugestões de Leitura,Confira as novidades apresentadas no Google I/O 2016,CRO: crescimento com baixo investimento
-8018192200278263695,Uma recepção eficiente,"Como o e-commerce brasileiro pode, enfim, começar a lucrar",Por que o Walmart não é Walmart no Brasil,Via Varejo investe R$ 13 mi em dois novos centros de distribuição e entreposto - ISTOÉ Independente,Seguradoras divulgam resultados de 2016 - Apólice
-3324787160651928845,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,"Conheça as ferramentas digitais que utilizo na minha empresa para resolver problemas, tornar o...","""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017","Como o e-commerce brasileiro pode, enfim, começar a lucrar",Vivo cria laboratório de dados para impulsionar uso de Big Data
-6598777110696521045,"ConstraintLayout, Inside and Out: Part 2",Building interfaces with ConstraintLayout - Google Developers,ConstraintLayout - Part 1,Readable Content Guides,Creating Compound Views on Android
6797033574746412211,"ConstraintLayout, Inside and Out: Part 1",Building interfaces with ConstraintLayout - Google Developers,ConstraintLayout - Part 1,Readable Content Guides,Creating Compound Views on Android
4345055131254210605,7 Questions to Ask Before Your Next Digital Transformation,Five things to include in your digital transformation playbook,Bill Gates Recommends These 9 Books to Make You a Better Entrepreneur and a Better Person,Strategyzer | Business Model Generation - Book,The economic essentials of digital strategy
2375950438753851487,[Books] Biblioteca FIXE: Sugestões de Leitura,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,"Tenho várias ideias de negócios, qual devo levar adiante?",O que é benchmarking? Veja quando um concorrente se torna inspiração!,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
5062670850994683718,Practical VPC Design - AWS Startup Collection,Setting Up HTTP(S) Load Balancing,Google Cloud Platform for AWS Professionals,AWS Certified Solutions Architect Professional – Study Guide – Domain 8.0: Cloud Migration and Hybrid Architecture (10%),Setting Up SSL proxy for Google Cloud Load Balancing
8898031730873390440,AWS Certified Solutions Architect Professional – Study Guide – Domain 5.0: Data Storage for a complex large scale deployment,AWS Certified Solutions Architect Professional – Study Guide – Domain 6.0: Security (20%),How I Passed the AWS Solutions Architect Professional Exam,VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl,Salesforce Architect Journey
5558603035498264655,IAM best practice guides available now,AWS Certified Solutions Architect Professional – Study Guide – Domain 2.0 Costing,AWS Certified Solutions Architect Professional – Study Guide – Domain 8.0: Cloud Migration and Hybrid Architecture (10%),Cloud Identity and Access Management - Google IAM,Google Cloud Platform for AWS Professionals
-3059841990815099417,AWS Certified Solutions Architect Professional – Study Guide – Domain 6.0: Security (20%),AWS Certified Solutions Architect Professional – Study Guide – Domain 8.0: Cloud Migration and Hybrid Architecture (10%),Spark comparison: AWS vs. GCP,Google Cloud Platform for AWS Professionals,AWS Certified Solutions Architect Professional – Study Guide – Domain 1.0 – High Availability and Business Continuity (15%)
-1683903891018782242,AWS Certified Solutions Architect Professional – Study Guide – Domain 1.0 – High Availability and Business Continuity (15%),AWS Certified Solutions Architect Professional – Study Guide – Domain 8.0: Cloud Migration and Hybrid Architecture (10%),AWS Certified Solutions Architect Professional – Study Guide – Domain 3.0: Deployment Management (10%),Announcing new storage classes for Google Cloud Storage: simplifying the storage and management of hot and cold data,Salesforce Architect Journey
-8193923078932592165,AWS Certified Solutions Architect Professional – Study Guide – Domain 8.0: Cloud Migration and Hybrid Architecture (10%),AWS Certified Solutions Architect Professional – Study Guide – Domain 5.0: Data Storage for a complex large scale deployment,AWS Certified Solutions Architect Professional – Study Guide – Domain 2.0 Costing,AWS Certified Solutions Architect Professional – Study Guide – Domain 6.0: Security (20%),AWS Certified Solutions Architect Professional – Study Guide – Domain 7.0: Scalability and Elasticity (15%)
-4458371007893120981,How I Passed the AWS Solutions Architect Professional Exam,Webinar do AEM para ajuda na preparação para fazer a prova de certificação.,My experience with Google's Associate Android Developer Certification,Serverless real-time architecture on AWS: there is a way !,AWS Certified Solutions Architect Professional – Study Guide – Domain 8.0: Cloud Migration and Hybrid Architecture (10%)
-8968101771604200516,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/",O que é benchmarking? Veja quando um concorrente se torna inspiração!,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"SINAIS do FUTURO imediato: #1, internet das coisas"
-7033990154815318757,2016 will be the year of conversational commerce - Chris Messina,Bots won't replace apps. Better apps will replace apps.,Conversational Banking; from branches to bots. - Chatbots Magazine,Why 2016 is shaping up to be the Year of the Bot,Mobile marketing statistics 2016
4695698299220703541,Exploring Java's Hidden Costs,What the JIT!? Anatomy of the OpenJDK HotSpot VM,Java 8 Streams - A Deeper Approach About Performance Improvement,What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog"
381577463519666187,Tech in Brazil is booming despite the country's political troubles,Latin America's chronic inefficiency could drive more O2O commerce growth,Meet the new Brazilian consumer,Workplace diversity in Brazil: there's still a long way to go,Brazilian Government and Ericsson to innovate together for Internet of Things
6943483335823457240,Tecnologia transforma gestão na área de saúde | EXAME.com,Dr. consulta: uma revolução no setor da saúde,IoT a favor do relacionamento médico-paciente,Transformação digital na Saúde: 3 pilares que devem ser reinventados - Saúde Business,Como a tecnologia está mudando o atendimento hospitalar
-1068603220639552685,Tecnologia transforma gestão na área de saúde | EXAME.com,Transformação digital na Saúde: 3 pilares que devem ser reinventados - Saúde Business,Principais startups do ramo de saúde criam o 1o Cluster de Saúde Digital do Brasil | EXAME.com,Como a tecnologia está mudando o atendimento hospitalar,Saúde de homens gays e bi é foco de nova campanha do governo
-4086521633840243549,TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!,TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!,Dicas para aumentar produtividade: 14 dicas incríveis.,A saga do jovem CEO da Dasa,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país"
2244894675266276573,Microservices: Real Architectural Patterns,Using Microservices Architecture as API Enablement Strategy,Standing on the Shoulders of Giants - Built to Adapt,Microservices Architecture on Google App Engine,Creating a scalable API with microservices
980458131533897249,Elastic Stack 5.0.0 Released,"Practical advice for analysis of large, complex data sets",A Data Engineer's Guide To Non-Traditional Data Storages,Introducing Casting into Hangouts,15 Awesome Sublime Text Plugins For Web Development
5934557073194045393,This year's Founders' Letter,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,Google Cloud Platform: The smart person's guide - TechRepublic,Diane Greene wants to put the enterprise front and center of Google Cloud strategy,"Google I/O 2016 preview: Android N, Android VR, Project Chirp, Play Store on Chromebooks and more!"
-2237790708081130271,How Netflix does A/B Testing - uxdesign.cc - User Experience Design,How Netflix does A/B testing - InVision Blog,Why Netflix thinks its personalized recommendation engine is worth $1 billion per year,7 Mistakes Most Beginners Make When A/B Testing,"Netflix says Geography, Age, and Gender are ""Garbage"" for Predicting Taste"
6519443272707698315,The sales secrets of high-growth companies,A new sales technology stack is coming,Google lags behind Amazon and Microsoft's cloud in one important area,How do you sell SaaS software to enterprise businesses?,So you want to sell to banks?
-339230353302835829,1% das empresas dominam 94% das receitas na App Store,A inovação que todos queriam: fone de ouvido que traduz outras línguas,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Olhando para o futuro: 5 pontos de atenção,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
-5434287697440336767,Designing smart notifications,The Most Important Push Notification metric - Growth Bug - App World,Startup aims to use machine learning to make mobile notifications good,The End Of Apps As We Know Them - Inside Intercom,Stay focused with Google Calendar event notifications in your browser
-8723568727518869245,How to send better push notifications - the complete guide to push notifications - Growth Bug - App World,Cookies vs Tokens: The Definitive Guide,What Is a Good Retention Rate for Online Software,Gold Backed Digix Raises Millions in Hours on Ethereum Blockchain Crowdsale,"So, You Want A Table, Huh?"
1436883058900979473,Platforms are the real powerhouses in Silicon Valley's business landscape,The future of traditional retail is digital,Six iconic retailers and their digital transformation journeys,Building a digital-banking business,Linking the customer experience to value
3321223121670148312,LATIN INNOVATION BONANZA | New South & Central America Trend Briefing from TrendWatching,New Trend Briefing from TrendWatching | RECONCILIATION BRANDS,Bitcoin In The Time Of Negative Interest Rates,Brazil's Bank Itaú Joins R3 Blockchain Consortium - CoinDesk,The Drive to Bank on Digital
2581138407738454418,What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy,What to look for in a code review ,On DRY and the cost of wrongful abstractions,Writing good code: how to reduce the cognitive load of your code,Microservices: Real Architectural Patterns
-8254222281357012124,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,A corrida como aliada da produtividade - Runner's World Brasil,Cinco competências comportamentais para você ser um bom líder,Vídeos motivacionais: os 21 vídeos mais incríveis.
-7564569805639737618,"Explorando o novo .NET multiplataforma: ASP.NET Core, .NET Core e EF Core",Refactoring to Patterns em Java 8,"Trabalhando com dinheiro no Java, uma visão pragmática da nova money-api",TEDxSãoPaulo,Evento em São Paulo traz grandes players do mercado mobile e desafio para startups - Startupi
2708089973817733462,One weird trick that will change the way you code forever: JavaScript TDD,Dark Scrum,Do you want Crappy Agile?,Understanding User Psychology: Thinking Like a Game Designer,Build Quality In: The Key to Continuous Delivery in Kanban
6186282670048283099,The incestuous relations among containers orchestration tools,Algorithms and architecture for job recommendations,Centrally manage all your Google Cloud resources with Cloud Resource Manager,Automation and anxiety,Microservices: Real Architectural Patterns
-6732229745645090645,Apple makes it easier to for developers to upload app screenshots via iTunes Connect,Apple Releases First Preview of Swift 3.0 for Developers,Google may be considering Swift for use on Android,Swift Top 10 Articles For The Past Year (v.2017),C# vs. Swift - Iron Man vs. Captain America
-1111518890369033396,The Progress of Web Apps - On the Edge,Design Patterns: Progressive Disclosure for Mobile Apps,"Google I/O 2016 Preview: Machine Learning, Virtual Reality And Android N - ARC",Bots won't replace apps. Better apps will replace apps.,Infrequently Noted
5441077925667941052,Pequeno guia para entender as línguas de sinais,A importância dos filmes de mulherzinha - Capitolina,10 documentários para empreendedores,Inteligência artificial da IBM criou 'trailer perfeito' para filme,TEDxSãoPaulo
5293701842202310496,How to get the most from your agency relationships in 2017,Accenture Launches Content Studio,State of the Digital Nation 2016,Martech and ad tech convergence: myth or reality?,Accenture and Adboe team on customer enegagement
5384282624557636856,Time to Re-Think Design Thinking,The Future of Business is Design,What exactly is a design culture? ,What do Design Thinking and Marketing have in common?,Calm down: Google's use of Material Design on iOS is fine
1286494666178127087,How IoT security can benefit from machine learning,This year's Founders' Letter,How real businesses are using machine learning,Is machine learning the next commodity?,The Conversational Economy Part 1: What's Causing the Bot Craze?
-3102652803014865472,Por que o Walmart não é Walmart no Brasil,A saga do jovem CEO da Dasa,Bayer anuncia compra da Monsanto por US$ 66 bilhões,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"Com compra da Estácio, Kroton se torna ""inalcançável"" | EXAME.com"
-33740349536513960,Building more accessible technology,My Approach to Mobile Accessibility Testing - Ministry of Testing,Addressing Accessibility for the Web,"[Tools] Free Business Video Conference with Screen Sharing, Permanent Room",Good Software Takes Ten Years. Get Used To it.
8215778202715904841,How to Think Exponentially and Better Predict the Future,Why do you Fail at Growth Marketing and How to Solve it,7 Questions to Ask Before Your Next Digital Transformation,When Will The First Machine Become Superintelligent? - AI Revolution,Ray Kurzweil Predicts Three Technologies Will Define Our Future
7446166231252589534,Cracks are showing in Uber but the company coming out of the shell is not what you thought,"Após 9 meses de operação e sucesso meteórico, Uber é vendido na China.",In defense of the Uber-ization of everything,Why Uber Is Killing the Bank (And What That Means for Everything Else),Uber's first self-driving cars will start picking up passengers this month
-1501277643953505671,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",Why porting an iOS design to Android will not work,"Google I/O 2016: Develop, Grow & Earn",98 personal data points that Facebook uses to target ads to you,Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC
8947914348334479785,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,"Google acquires Synergyse, an interactive training service for Google Apps","Google acquires Synergyse, an interactive training service for Google Apps",Google connects BigQuery to Google Drive and Sheets,Introducing Casting into Hangouts
-2114113759134837010,"Google Drive grows more powerful, feature by feature - TechRepublic",[Security] How to Set Expiration Dates for Shared Google Drive Files,Add the Same File to Multiple Folders in Google Drive without Copying,Google Drive for Mac/PC just got better! Now sync only the subfolders you need.,Google connects BigQuery to Google Drive and Sheets
4644672909721737325,The return of the machinery question,Today in Apple history: World prepares for the NeXT Computer | Cult of Mac,Robots are coming for your job,Microsoft's CEO Explores How Humans and A.I. Can Solve Society's Challenges-Together,Today in Apple history: Steve Jobs passes away | Cult of Mac
-908052164352446106,Dez habilidades profissionais mais valorizadas em projetos de Internet das Coisas - CIO,Como a tecnologia está mudando o atendimento hospitalar,Como a Microsoft está trabalhando com o conceito de IoT - Startupi,Carros conectados impulsionarão diferentes indústrias | Sonho Seguro,Tecnologia transforma gestão na área de saúde | EXAME.com
4151147085496712967,1000 nodes and beyond: updates to Kubernetes performance and scalability in 1.2,Learn About the PHP Trends and Predictions for 2017,Introducing Google Container Engine (GKE) node pools,"Netflix OSS, Spring Cloud, or Kubernetes? How About All of Them!",HHVM vs PHP 7 - The Competition Gets Closer - Kinsta
-86767468210285959,"Afinal, o que é Inbound Marketing?",25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Vídeos motivacionais: os 21 vídeos mais incríveis.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Quando o Scrum irá falhar - Tableless
-3663415946827459961,Automação de Marketing: o seu negócio está pronto?,Olhando para o futuro: 5 pontos de atenção,Vídeos motivacionais: os 21 vídeos mais incríveis.,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Quando o Scrum irá falhar - Tableless
6987372590141903729,Tendências do Marketing de Conteúdo 2016,Especialistas trazem tendências de UX para 2017 - KingHost,Gestão de Dados: 10 questões básicas sobre seu uso,Olhando para o futuro: 5 pontos de atenção,CRO: crescimento com baixo investimento
-8942026248671582808,"IoT Insurance: Trends in Home, Life & Auto Insurance Industries",The new-world insurance agent,The insurance tech equation,How Blockchain Technology Can Improve the Insurance Industry,InsurTech: changing the world of risk - Chris Skinner's blog
3134511142783292503,How We Migrated Our Backend to Spring Boot in 3 Weeks - Stormpath User Identity API,Spring Boot 1.5.1 released,Combining Spring Boot and JDBI,Spring DAO vs Spring ORM vs Spring JDBC,"A Geospatial Messenger with Kotlin, Spring Boot and PostgreSQL"
6094778865705471594,Santander Vies to Become First Bank to Issue Cash on Blockchain - CoinDesk,Santander Brasil gera 21% do resultado da matriz no 4º trimestre,"Com compra da Estácio, Kroton se torna ""inalcançável"" | EXAME.com",ClienteSA - Gente - Empatia e tecnologia,Nubank começa a testar seu programa de fidelidade - Empresas Tech
7087600436874507849,[Books] Biblioteca FIXE: Sugestões de Leitura,São Paulo recebe maior evento nacional voltado à educação e discute tecnologia no setor - Startupi,3M e o perfil intraempreendedor | Endeavor Brasil,TEDxSãoPaulo,Críticas de design: dizendo as coisas que precisam ser ditas
1920899299418335515,When Will The First Machine Become Superintelligent? - AI Revolution,The next AI is no AI,Ray Kurzweil Predicts Three Technologies Will Define Our Future,Clarifying the uses of artificial intelligence in the enterprise,Andrew Ng: What AI Can and Can't Do
7778744448313924630,Conheça a patente do Google que prevê entregas por drones - Startupi,MOBILE TIME - Drones vão ajudar pequenos agricultores no Brasil,[Books] Biblioteca FIXE: Sugestões de Leitura,Google estaria criando aceleradora para seus funcionários - Startupi,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com"
8912004903894879756,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft",Dicas para aumentar produtividade: 14 dicas incríveis.,Confira as novidades apresentadas no Google I/O 2016,[Books] Biblioteca FIXE: Sugestões de Leitura,Pokémon GO e o impacto na experiência do usuário -
7532891417681708371,Portugal runs for four days straight on renewable energy alone,Serious Business: Is The Sharing Economy Good For Business?,Ethereum Used for 'First' Paid Energy Trade Using Blockchain Tech - CoinDesk,Machine Learning and the VP Debate,Kit de sensor BLE alimentado por energia solar
8710192305140953186,Most People Say They Could Get Rid of Tons of Stuff and Still Be Happy,10 Simple Habits of Insanely Productive People,So long MVP. Hello Minimum Loveable Product.,"GitHub broke my 1,000 day streak - Free Code Camp",Seniority
-2879657397552025078,10 Things I Gained When I Gave Up All My Stuff,"Good riddance, gig economy: Uber, Ayn Rand and the awesome collapse of Silicon Valley's dream of destroying your job",Defining The Sharing Economy: What Is Collaborative Consumption--And What Isn't?,5 reasons your employees aren't sharing their knowledge,Serious Business: Is The Sharing Economy Good For Business?
3170775058142440102,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Neoliberalismo a ideologia na raiz de todos os nossos problemas,"SINAIS do FUTURO imediato: #1, internet das coisas",O machismo também mora nos detalhes - Think Olga,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
-3488100191290830083,Seguradoras divulgam resultados de 2016 - Apólice,Negociação deve garantir ocupação de shoppings até 2017 | EXAME.com,As compras e os hábitos dos brasileiros no shopping | EXAME.com,"Vale reverte prejuízo e tem lucro de R$ 1,8 bilhão no 3º trimestre","Vale reverte prejuízo e tem lucro de R$ 1,8 bilhão no 3º trimestre"
-498521148402713730,"Google Cloud Datastore simplifies pricing, cuts cost dramatically for most use-cases",Google Cloud Datastore gets faster cross-platform API,How to get your ASP.NET app up on Google Cloud the easy way,Microservices Architecture on Google App Engine,Alecrim/AlecrimCoreData
9178250635927683,"Good riddance, gig economy: Uber, Ayn Rand and the awesome collapse of Silicon Valley's dream of destroying your job",5 reasons your employees aren't sharing their knowledge,Most People Say They Could Get Rid of Tons of Stuff and Still Be Happy,Serious Business: Is The Sharing Economy Good For Business?,The economic essentials of digital strategy
-5679515279292214033,Black Friday salva o ano do e-commerce,Aplicativo gratuito permite gerenciar Consórcio Honda diretamente do celular - Notícias - Auto Estrada,"Por dentro do MariaLab: A tecnologia é área para as mulheres, sim!","Carros de luxo em alta, mas o alerta está aceso","Carros de luxo em alta, mas o alerta está aceso"
-6273159470243757969,What Happens When You Combine Artificial Intelligence and Satellite Imagery,Johnson & Johnson Targets 85% of Apps in Cloud by 2018,Google Cloud Goes to the Farm,Feeding 10 Billion People - Land O'Lakes & CTP,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel"
6643427232964983922,Introducing Ask a Female Engineer,So long MVP. Hello Minimum Loveable Product.,Being A Developer After 40 - Free Code Camp,Good Software Takes Ten Years. Get Used To it.,One year as a Data Scientist at Stack Overflow
-8243488279185272615,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país","[Hangout] StartSe promove hangout gratuito com Caio Poli, do Nubank; inscreva-se",Nubank se pronuncia sobre possibilidade de ser fechado e decisão do BC; leia na íntegra,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/"
-8658069499367979499,Confirmed: Walmart buys Jet.com for $3B in cash,Walmart compra startup para brigar com Amazon | EXAME.com,Bixpy Jet is your personal water propulsion system,1. Why ecommerce matters,B2B Ecommerce Growing; Becoming More Like B2C
3296513714237850943,Democratizing AI,When Is the Singularity? Probably Not in Your Lifetime,The next AI is no AI,AI Revolution 101 - AI Revolution,Clarifying the uses of artificial intelligence in the enterprise
400125073514833994,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files","Little girls doubt that women can be brilliant, study shows",Equal Pay Day in the spotlight this year,The best-and worst-places to be a working woman,Susan Wojcicki on the Effectiveness of Empowering Ads on YouTube
3965818599169726564,Estratégia da Nestlé | Endeavor Brasil,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas",Vídeos motivacionais: os 21 vídeos mais incríveis.,Cinco competências comportamentais para você ser um bom líder
-5065077552540450930,Seguradoras divulgam resultados de 2016 - Apólice,"Focada em nuvem, SAP dribla crise e cresce na América Latina | EXAME.com",Itaú vende carteira de vida para Prudential | Sonho Seguro,Santander Brasil gera 21% do resultado da matriz no 4º trimestre,"Bancos brasileiros aplicaram R$ 19,2 bilhões em esforços de TI em 2015"
2764830801602925772,Practical Frameworks for Beating Burnout,Slack swips at Skype with video calls and reaction emoji,So long MVP. Hello Minimum Loveable Product.,10 Simple Habits of Insanely Productive People,A Harvard Psychologist Says This Trait Matters Most: 10 Ways to Make a Great First Impression
-7584037043735285197,"Conheça a Liga IoT, plataforma de inovação aberta que irá acelerar projetos ligados a Internet das Coisas","SulAmérica continua investindo, apesar da crise - Sonho Seguro",Accenture amplia atuação no Brasil,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
-9081753261356157170,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Web Share API,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Olhando para o futuro: 5 pontos de atenção
-4414039190127558142,Amazon takes on PayPal and others with launch of Amazon Payments partner program,Amazon just released a Dash button for AWS IoT,Amazon founder: A.I.'s impact is,Google's official Project Wing logo revealed,Amazon has a huge opportunity in grocery delivery
