contentId,recommendationTitle1,recommendationTitle2,recommendationTitle3,recommendationTitle4,recommendationTitle5
1356221992133852808,The Physical Web,Mobile marketing statistics 2016,Can Accenture Take Over Advertising?,"No, Apple isn't the next BlackBerry - it's the next Microsoft",Chat Smarter with Allo
-4216050818952952471,"How to forecast demand with Google BigQuery, public datasets and TensorFlow | Google Cloud Big Data and Machine Learning Blog",The economic essentials of digital strategy,Algorithms and architecture for job recommendations,This startup uses machine learning and satellite imagery to predict crop yields,The AI business landscape
882422233694040097,"Hello, TensorFlow!",Why Google App Engine rocks: A Google engineer's take,"No, Apple isn't the next BlackBerry - it's the next Microsoft",The AI business landscape,"DARPA Goes ""Meta"" with Machine Learning for Machine Learning"
4375556914674736641,VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl,Firebase and Google Cloud: better together,Par de alianças impede que seu parceiro assista Netflix sem você,My favorite people and resources to learn Android programming from,"Incrível, Skype se lembrou que o Linux existe!"
5940374562401786524,Google's Cloud Dataflow stomps on Apache Spark in new benchmark tests,Microservices - When to React Vs. Orchestrate - Capital One DevExchange,Sobre o Hipsters Ponto Tech,Machine Learning and the VP Debate,Spark comparison: AWS vs. GCP
2262656830196923781,Building Spring Cloud Microservices That Strangle Legacy Systems,"Incrível, Skype se lembrou que o Linux existe!",Combining Spring Boot and JDBI,VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl,Firebase and Google Cloud: better together
4061646345741687197,"Mesmo sem apoio, Parada LGBT de Campinas arrasta multidão pelas ruas",12 JavaScript Hacks,Criadas para casar,Não ao preconceito! ONU celebra Dia da Visibilidade de Mulheres Lésbicas e Bissexuais,"No dia das mães, Avon lança campanha com mãe de jovem gay"
-8043889175123948305,Top 5 Android Testing Frameworks with Examples,"Espresso Intents: não é magia, é tecnologia! - Android Dev BR",Promoting gender equality through emoji �� ��,Como o layout de aplicativos influencia o usuário e por que você deveria testá-lo - One Day Testing Blog,"Agile is Dead, Long Live Continuous Delivery - Gradle"
-5039153034159656707,Não existe frete grátis!,Four Node.js Gotchas that Operations Teams Should Know about - The New Stack,"Why Performance Matters, Part 1: The Perception Of Time - Smashing Magazine","Forget The Internet Of Things, There Is A Digital Revolution Taking Place In Our Shopping Malls",Mobify report reveals impact of mobile website speed
8559816910657872807,Google's Cloud Machine Learning service is now in public beta,Spark comparison: AWS vs. GCP,Google lags behind Amazon and Microsoft's cloud in one important area,Scala is the new golden child,"Telecoms open shop on Madison Avenue, but will brands buy?"
4313871021753084020,From E-Commerce to Web 3.0: Let the Bots Do the Shopping,Amazon causa polêmica com serviço que faz entregas em 1 hora em Paris,Building Flipkart Lite: A Progressive Web App,"Netflix OSS, Spring Cloud, or Kubernetes? How About All of Them!",The Netflix Tech Blog: Engineering Trade-Offs and The Netflix API Re-Architecture
-7553931975579248065,One Dollar Board: Um projeto brasileiro para revolucionar a educação,big data = real time,"HoloLens, da Microsoft, engana o usuário para consertar conexões falhas do cérebro",Top Programming Languages Trends: The Rise of Big Data,Visa e Swatch lançam relógio para pagamentos contactless no Brasil - Startupi
-9176143510534135851,Top 10 Insurtech Trends for 2017 - Insurance Thought Leadership,Governo brasileiro cria manual para contratação de cloud,The barbell effect of machine learning.,"No, Apple isn't the next BlackBerry - it's the next Microsoft",Shopping app Spring's redesign could be a game-changer
2727743992157210358,Ordering coffee in Italy: the 10 commandments,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Joel on Software,What to Expect at WWDC 2016,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads"
-6643406494673362190,Não existe frete grátis!,Mercado de Cosméticos no Brasil - Setor que não conhece crise!,"Building A Modern, Scalable Backend: Modernizing Monolithic Applications",Amazon causa polêmica com serviço que faz entregas em 1 hora em Paris,Four Node.js Gotchas that Operations Teams Should Know about - The New Stack
-6783772548752091658,Cinco competências comportamentais para você ser um bom líder,Amazon causa polêmica com serviço que faz entregas em 1 hora em Paris,[Tools] A Tool for tracking Kanban projects (that you can cut out and keep) - Emily Webber,So you want to sell to banks?,How One Jira Ticket Made My Employer $1MM/Month: 7 Metrics that Actually Matter - JavaScript Scene
-548976469460064550,DevOps requer profundas mudanças operacionais que o CIO precisa promover - CIO,"Docker - Build, Ship, and Run Any App, Anywhere",Introduction to release engineering,The Continuous Delivery Maturity Model,"DevOps security requires new mindset and tools for visibility, automation"
-1596335233529956315,VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl,"contentId
8962537427807366481    Why It's Time to Take Google's PC Operating Sy...
8962537427807366481    Why It's Time to Take Google's PC Operating Sy...
Name: title, dtype: object",Firebase and Google Cloud: better together,Eclipse Foundation Releases Neon,Microservices Architecture on Google App Engine
-5848755753905481990,"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog",Firebase and Google Cloud: better together,VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl,Google Cloud Platform's preemptible VMs are now up to 33% cheaper,Programação Reativa Funcional com RxJava
2362495898257544462,Visa inaugura Co-Creation Center em São Paulo,VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl,Firebase and Google Cloud: better together,Python Is Not Java (dirtSimple.org),Creating Compound Views on Android
1768976290984301641,"Espresso Intents: não é magia, é tecnologia! - Android Dev BR",Como o layout de aplicativos influencia o usuário e por que você deveria testá-lo - One Day Testing Blog,Dicas avançadas de ruby (capybara/cucumber),Microservices testing,The Broken Window Theory
667643281369196267,"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog",How it feels to learn Javascript in 2016,Node.js Best Practices - How to Become a Better Developer in 2017 | @RisingStack,Google Cloud Platform's preemptible VMs are now up to 33% cheaper,Elastic Stack 5.0.0 Released
3881851296308711302,Testes unitários vs aceitação - Android Dev BR,"Fresco, sim! - Android Dev BR",Using DiffUtil in Android RecyclerView,Como Usar o Git e o GitHub,Top 5 Android Testing Frameworks with Examples
464601875539492971,Resenha - A Chegada,gotwarlost/istanbul,Como o layout de aplicativos influencia o usuário e por que você deveria testá-lo - One Day Testing Blog,"No Brasil, '25% dos celulares ainda são 'Burrofones'",Creating Compound Views on Android
-7570652411388243006,The Drive to Bank on Digital,Bradesco lança serviço inédito para estimular o hábito de poupar,A identidade visual de Budapeste para as Olimpíadas de 2024,Bradesco e Visa anunciam pulseira que substitui cartão | EXAME.com,How This Former Google Engineer Is Bringing Blockchain to Banks
607684800821303652,"Elopar lança o ""Digio"", cartão para brigar com Nubank",Bradesco vai lançar novo banco digital: o Next.,Itaú é pioneiro do blockchain,The Drive to Bank on Digital,Nubank pode fechar as portas se BC confirmar mudança amanhã
3779434447835779494,"Google launches Springboard, an AI-powered assistant for its enterprise customers",Touch (TV Series 2012-2013),"Google acquires Synergyse, an interactive training service for Google Apps",The AI business landscape,Inbox by Gmail ganha formatação de texto | Google Discovery
5533752987392101383,Two Different Sales Motions . . . .,An operating model for company-wide agile development,"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels",2 terrific #MarTech talks on the rise of AI in marketing - Chief Marketing Technologist,"Amazon open-sources its own deep learning software, DSSTNE"
7459643459148487877,"Em 2017 será possível ignorar totalmente o cartão físico, garante Itaú",Benchmarks for the Top Server-Side Swift Frameworks vs. Node.js,Microsoft's Open Source Love Affair Reaches New Heights,Kotlin no Backend (Parte 2) :: Concrete Solutions,"Agile is Dead, Long Live Continuous Delivery - Gradle"
-8369610219380465981,How enterprise architects can help ensure success with digital transformations,Piloto de caça criado por inteligência artificial vence humano em combate simulado,Machine Learning Is Redefining The Enterprise In 2016,Do you want Crappy Agile?,Confirmed: Walmart buys Jet.com for $3B in cash
4259370161044254504,WeChat's competitor to Slack has arrived,WeChat's world,"Amazon still crushing cloud competition, says Gartner Magic Quadrant for IaaS - TechRepublic","Adobe, Acquia, Episerver Lead New Forrester WCM Wave",Cross-channel user experiences with Drupal
-7891293130731329672,Visual Thinking and Learning 3.0 working together at Walmart.com | Happy Melly,Usando o git add interativo,Microservices - When to React Vs. Orchestrate - Capital One DevExchange,On DRY and the cost of wrongful abstractions,"Enterprises fighting back, Spring Boot is the best, and other SpringOne Platform takeaways"
2633209697262372913,Four Node.js Gotchas that Operations Teams Should Know about - The New Stack,Mercado de Cosméticos no Brasil - Setor que não conhece crise!,Mobify report reveals impact of mobile website speed,Não existe frete grátis!,"Don't Start Big, Start a Little Snowball"
7734121175534200554,MOBILE TIME - FlyHelo: app permite compartilhamento de jatos e helicópteros em São Paulo,"Say goodbye to traditional customer segmentation "" Banking Technology",Mobile banking conquista o coração dos brasileiros,Governo define cronograma para plano nacional de Internet das Coisas,"No Brasil, '25% dos celulares ainda são 'Burrofones'"
-3700095596785790870,Why porting an iOS design to Android will not work,Up your app's sharing game with DirectShare - Google Developers,Designing smart notifications,The Importance of Code Reviews,"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels"
8974280745225397183,The barbell effect of machine learning.,Artificial intelligence produces realistic sounds that fool humans,The moment when you realize every server in the world is vulnerable - Free Code Camp,Machine Learning Is Redefining The Enterprise In 2016,Blaise Agüera y Arcas: How computers are learning to be creative
-860751600992244121,Touch (TV Series 2012-2013),"Hello, a nova rede social do Orkut, está liberada no Brasil",The AI business landscape,"Google launches Springboard, an AI-powered assistant for its enterprise customers",Lilly Wachowski Makes First Public Appearance Since Coming Out as Transgender
1567984561327445971,Using DiffUtil in Android RecyclerView,Developing Android unit and instrumentation tests - Tutorial,"Fresco, sim! - Android Dev BR",The technology behind preview photos,Itaú segue tendência das fintechs e se torna primeiro banco tradicional a permitir abertura de contas por app - Startupi
623421554979899217,Announcing .NET Core 1.0,Torus,Visa vai testar nas Olimpíadas do Rio um anel para pagamentos,The Netflix Tech Blog: Engineering Trade-Offs and The Netflix API Re-Architecture,Beyond Progressive Web Apps Part 1
-2447632164766022033,Migrating from Parse to Bluemix,Introducing New Relic Infrastructure,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",The moment when you realize every server in the world is vulnerable - Free Code Camp,Decentralizing IoT networks through blockchain
8224860111193157980,Investimentos em coaching e mentoring aumentam nas empresas,Como resolver conflitos no ambiente corporativo us,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil,Cinco competências comportamentais para você ser um bom líder,How to augment your career with leadership coaching
-5848514031542611523,"O meme 'Luiza, você está atenta?' explicou da melhor forma o machismo na área da tecnologia",#iLookLikeAnEngineer: One Year Later,A importância dos filmes de mulherzinha - Capitolina,Criadas para casar,Empresa britânica adota licença remunerada no período menstrual
4105873627900556540,ITA está oferecendo 10 cursos gratuitos a distância - Engenharia é:,Como o layout de aplicativos influencia o usuário e por que você deveria testá-lo - One Day Testing Blog,"Espresso Intents: não é magia, é tecnologia! - Android Dev BR",BDD Best Practices and Guidelines - Testing Excellence,Top 5 Android Testing Frameworks with Examples
-986027724303592548,Workplace diversity in Brazil: there's still a long way to go,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss",Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,The Genderbread Person v3 | It's Pronounced Metrosexual,YouTube chama seus criadores de conteúdo para a campanha mundial #OrgulhoDeSer
-3780822597455574960,Gartner Reprint,Supercharge Java Auth with JSON Web Tokens (JWTs) | Baeldung,Prisma for Android is now live for all in the Google Play Store,Assessing Salesforce's platform and ecosystem | ZDNet,Torus
-8208801367848627943,So you want to sell to banks?,Time to Re-Think Design Thinking,How to Get a Job at Google,Introducing New Relic Infrastructure,Jeff Seguros: SEGUROS E GAMES
-360529647164834348,Itaú segue tendência das fintechs e se torna primeiro banco tradicional a permitir abertura de contas por app - Startupi,The End Of Apple Man,Firebase Test Lab for Android,How to Design a Walkthrough That Users Will Read,Creating Your Code Review Checklist - DaedTech
8749720044741011597,BDD Best Practices and Guidelines - Testing Excellence,Agile: Falta competência nos testes,Sua comunidade de Teste.,ITA está oferecendo 10 cursos gratuitos a distância - Engenharia é:,Testes unitários vs aceitação - Android Dev BR
1005751836898964351,The AI business landscape,How Mark Zuckerberg Led Facebook's War to Crush Google Plus,Why Google App Engine rocks: A Google engineer's take,"Amazon open-sources its own deep learning software, DSSTNE",What the Google I/O schedule tells us about the future of Android
-559964548932224920,Porto Seguro compra carteira de seguros Auto da Chubb,Transforming life insurance with design thinking,The Biggest Crowdfunding Project Ever Was Supposed to Create Manager-free Companies. But It's a Mess,Mobile marketing statistics 2016,An operating model for company-wide agile development
-8018192200278263695,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,Visual Thinking and Learning 3.0 working together at Walmart.com | Happy Melly,"Como o e-commerce brasileiro pode, enfim, começar a lucrar",Não existe frete grátis!,Microservices testing
1881534532776527237,Google employees are adding 'Lady' to their job titles to fight sexism,"An independent organization just ranked Google as the best cloud, beating Amazon",A minha viagem à Maternidade #tetodomundo,Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,Jury finds Google's implementation of Java in Android was fair use
6519443272707698315,Diane Greene wants to put the enterprise front and center of Google Cloud strategy,7 Questions to Ask Before Your Next Digital Transformation,2 terrific #MarTech talks on the rise of AI in marketing - Chief Marketing Technologist,An operating model for company-wide agile development,A step-by-step guide to agile growth experiments
980458131533897249,Globo G1 lança Bot para o Telegram que te ajuda a estudar para o Enem,"Vale reverte prejuízo e tem lucro de R$ 1,8 bilhão no 3º trimestre",Cordova iOS Performance Improvements: Drop-in Speed with WKWebView,Usando o git add interativo,Apenas US$ 59: Nintendo anuncia o relançamento do Nintendinho com 30 jogos na memória
-1111518890369033396,Effective learning through code workshops | Box Blog,You don't talk about refactoring club,19 Tips For Everyday Git Use,"HoloLens, da Microsoft, engana o usuário para consertar conexões falhas do cérebro",Promises | Web Fundamentals - Google Developers
1436883058900979473,Visa e Swatch lançam relógio para pagamentos contactless no Brasil - Startupi,MOBILE TIME - Shoppings do Rio testarão solução de marketing com beacons,6 exemplos de como usar computação cognitiva | EXAME.com,Quando usar paginação e quando usar scroll infinito?,Shopping app Spring's redesign could be a game-changer
-7564569805639737618,"Incrível, Skype se lembrou que o Linux existe!",StrictMode for Runtime Analysis on Android - Google Developers,"Fresco, sim! - Android Dev BR",Android Mobile Vision restores operation and adds Text API | Android Developers Blog,Firebase and Google Cloud: better together
2581138407738454418,"What do you mean by ""Event-Driven""?",The Broken Window Theory,Beyond Progressive Web Apps Part 2: We Need to Know What's New,Cloud Native Part 1: Definition,Google's Cloud Dataflow stomps on Apache Spark in new benchmark tests
2708089973817733462,The Business Case for Progressive Web Apps,Effective learning through code workshops | Box Blog,What Color is Your Function?,Building Flipkart Lite: A Progressive Web App,Anti-If: The missing patterns
8215778202715904841,The economic essentials of digital strategy,This startup uses machine learning and satellite imagery to predict crop yields,PwC faz virada digital e já fatura US$ 1 bilhão no mundo,The new tech talent you need to succeed in digital,Why image recognition is about to transform business
5293701842202310496,Meio&Mensagem,Two Different Sales Motions . . . .,Accenture amplia atuação no Brasil,The need to lead in data and analytics,7 Questions to Ask Before Your Next Digital Transformation
-3102652803014865472,Startups apostam em aplicativos que conectam fretes e caminhoneiros,Ultrapar aprova investimento adicional de R$ 196 milhões para a Ipiranga,Top Asset Tracking Software: The 52 Best Tools and Software Solutions to Track Your Company's Vital Physical Assets,"Vale reverte prejuízo e tem lucro de R$ 1,8 bilhão no 3º trimestre",Meet the new Brazilian consumer
-908052164352446106,Como testar exceções em Java com o JUnit - Code a Test,Micro Profile JavaEE com Wildfly Swarm,Using behavioral data to improve customer satisfaction,Powering a more connected and collaborative enterprise,"Build your own scalable, location analysis platform with Google Cloud Platform and Maps APIs"
8912004903894879756,Acesse a versão Material Design do YouTube | Google Discovery,How I sped up the initial render of my Polymer app by 86%,Aplicação de visão computacional com OpenCV,WebAssembly Browser Preview,DualShock 4 Repair
7087600436874507849,Banco desafia empreendedores e estudantes de tecnologia a buscarem inovação para processos | EXAME.com,"Docker - Build, Ship, and Run Any App, Anywhere",Visa lança desafio para startups de tecnologia - Startupi,Hacked Website Report - 2016/Q3,"Elopar lança o ""Digio"", cartão para brigar com Nubank"
3170775058142440102,Pabllo Vittar reina no novo comercial da Skol para os Jogos Olímpicos,O homofóbico dentro de cada um,O chefe é gay. E daí?,#iLookLikeAnEngineer: One Year Later,A importância dos filmes de mulherzinha - Capitolina
-2740396993975951758,Microservices: Real Architectural Patterns,Top 10 Insurtech Trends for 2017 - Insurance Thought Leadership,Mastercard lança plataforma de APIs abertas para soluções de pagamentos - Startupi,Bringing easy and fast checkout with Payment Request API | Web Updates - Google Developers,Building Spring Cloud Microservices That Strangle Legacy Systems
-8512461968928613053,The Death of Drupal Commerce as an Ecommerce Solution - Third & Grove,SOA com microserviços - Sensedia,"Salesforce buys Demandware for $2.8B, taking a big step into e-commerce",Who sponsors Drupal development? | Dries Buytaert,Google is quietly recording everything you say. Here's how to hear it
400125073514833994,Workplace diversity in Brazil: there's still a long way to go,As expectativas das mulheres da Geração Y são muitas,A minha viagem à Maternidade #tetodomundo,Neural networks are inadvertently learning our language's hidden gender biases,"Little girls doubt that women can be brilliant, study shows"
-8243488279185272615,Visa lança desafio para startups de tecnologia - Startupi,Bradesco vai lançar novo banco digital: o Next.,Itaú é pioneiro do blockchain,Goodbye accountants! Startup builds AI to automate all your accounting,Nubank pode fechar as portas se BC confirmar mudança amanhã
-5065077552540450930,Porto Seguro compra carteira de seguros Auto da Chubb,The new tech talent you need to succeed in digital,Transforming life insurance with design thinking,LPIC-OT DevOps Engineer | Linux Professional Institute,Liberty vai adotar telemetria e baratear seguro para bons motoristas
6643427232964983922,Promoting gender equality through emoji �� ��,Pabllo Vittar reina no novo comercial da Skol para os Jogos Olímpicos,"O meme 'Luiza, você está atenta?' explicou da melhor forma o machismo na área da tecnologia",Criadas para casar,Empresa britânica adota licença remunerada no período menstrual
-6156751702010469220,Advanced Android Espresso,My favorite people and resources to learn Android programming from,Firebase Test Lab for Android,The Importance of Code Reviews,StrictMode for Runtime Analysis on Android - Google Developers
-6273159470243757969,"Build your own scalable, location analysis platform with Google Cloud Platform and Maps APIs","How to forecast demand with Google BigQuery, public datasets and TensorFlow | Google Cloud Big Data and Machine Learning Blog",Google acquires deep search engine Kifi to enhance its Spaces group chat app,How to Create an Exponential Mindset,Algorithms and architecture for job recommendations
-8950763842769120954,Things you probably didn't know you could do with Chrome's Developer Console,Four Node.js Gotchas that Operations Teams Should Know about - The New Stack,"Why Performance Matters, Part 1: The Perception Of Time - Smashing Magazine",Mercado de Cosméticos no Brasil - Setor que não conhece crise!,"Don't Start Big, Start a Little Snowball"
6615662748793536194,Introducing JIRA Software for iPhone,"No Brasil, '25% dos celulares ainda são 'Burrofones'",Governo brasileiro cria manual para contratação de cloud,Organizing for digital acceleration: Making a two-speed IT operating model work,Assessing Salesforce's platform and ecosystem | ZDNet
-2554512494756911972,Nintendo has doubled in value since Pokémon Go's release,Blaise Agüera y Arcas: How computers are learning to be creative,Machine Learning Is Redefining The Enterprise In 2016,Two Different Sales Motions . . . .,Confirmed: Walmart buys Jet.com for $3B in cash
7526364197140419661,The barbell effect of machine learning.,A step-by-step guide to agile growth experiments,What Science Tells Us About Leadership Potential,Machine Learning Is Redefining The Enterprise In 2016,Two Different Sales Motions . . . .
-7722236679806608274,Tasting Dagger 2 on Android,You SHOULD Learn Vanilla JavaScript Before JS Frameworks - Snipcart,StrictMode for Runtime Analysis on Android - Google Developers,The Importance of Code Reviews,Stackdriver Debugger now works with source code directly in GitHub and Bitbucket
7612428320594238723,Iniciando com o Docker: Criando suas próprias imagens - Tableless,Google adiciona medidor de velocidade da internet nos resultados de pesquisa | Google Discovery,Iniciando com o Docker: dicas práticas para começar a usar agora mesmo - Tableless,Não ao preconceito! ONU celebra Dia da Visibilidade de Mulheres Lésbicas e Bissexuais,"No ano em que a Apple completa 40 anos, confira a evolução do iPhone"
-78066964941874046,Building Spring Cloud Microservices That Strangle Legacy Systems,Microservices - When to React Vs. Orchestrate - Capital One DevExchange,Microservices Architecture on Google App Engine,Top 5 Android Testing Frameworks with Examples,"Enterprises fighting back, Spring Boot is the best, and other SpringOne Platform takeaways"
-9128741757954228992,Nintendo has doubled in value since Pokémon Go's release,How enterprise architects can help ensure success with digital transformations,Two Different Sales Motions . . . .,Blaise Agüera y Arcas: How computers are learning to be creative,Machine Learning Is Redefining The Enterprise In 2016
-8159730897893673528,WeChat's competitor to Slack has arrived,WeChat's world,"How I built an app with 500,000 users in 5 days on a $100 server",Nintendo has doubled in value since Pokémon Go's release,Multi-Channel Marketing in 2015 - It's not rocket science.
-1634742667970363668,VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl,Firebase and Google Cloud: better together,Micro Profile JavaEE com Wildfly Swarm,Microservices Architecture on Google App Engine,"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog"
3472032465864014134,YouTube chama seus criadores de conteúdo para a campanha mundial #OrgulhoDeSer,The Genderbread Person v3 | It's Pronounced Metrosexual,Criadas para casar,"No dia das mães, Avon lança campanha com mãe de jovem gay",Introducing Ask a Female Engineer
-9189659052158407108,Clean Coder Blog,Pull request first - Practical Blend,Beyond Progressive Web Apps Part 1,"""Eat, sleep, code, repeat"" is such bullshit - Signal v. Noise",Desenvolvimento de Aplicativos Mobile com Xamarin -
1734266821019430183,WeChat's competitor to Slack has arrived,"How I built an app with 500,000 users in 5 days on a $100 server","Amazon still crushing cloud competition, says Gartner Magic Quadrant for IaaS - TechRepublic",Multi-Channel Marketing in 2015 - It's not rocket science.,Acquia Engage Awards Finalists Announced
-8992803137960175254,Investimentos em coaching e mentoring aumentam nas empresas,Robert Waldinger: Do que é feita uma vida boa? Lições do mais longo estudo sobre felicidade,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil,Qual é o valor da área de T&D na sua empresa?,"Life Coach vs. Therapist, Learn the Difference | Tony Robbins"
6644171916702621557,Tasting Dagger 2 on Android,Facebook's Artificial Intelligence Research lab releases open source fastText on GitHub,My favorite people and resources to learn Android programming from,Advanced Android Espresso,You SHOULD Learn Vanilla JavaScript Before JS Frameworks - Snipcart
-5628897645967553681,Introducing Ask a Female Engineer,YouTube chama seus criadores de conteúdo para a campanha mundial #OrgulhoDeSer,Workplace diversity in Brazil: there's still a long way to go,Pabllo Vittar reina no novo comercial da Skol para os Jogos Olímpicos,"No dia das mães, Avon lança campanha com mãe de jovem gay"
-3678789633202302491,New Amazon Linux Container Image for Cloud and On-Premises Workloads,You don't talk about refactoring club,The Business Case for Progressive Web Apps,Effective learning through code workshops | Box Blog,Seniority
3099207916247126790,O que o GitHub tem a nos dizer sobre os estereótipos entre programadores | Tecnoblog,Using Honcho to Create a Multi-Process Docker Container,Decentralizing IoT networks through blockchain,Top Asset Tracking Software: The 52 Best Tools and Software Solutions to Track Your Company's Vital Physical Assets,Mary Meeker's essential 2016 Internet Trends Report
-1573329182923097618,The Continuous Delivery Maturity Model,Using Honcho to Create a Multi-Process Docker Container,DevOps requer profundas mudanças operacionais que o CIO precisa promover - CIO,How enterprise architects can help ensure success with digital transformations,Nintendo has doubled in value since Pokémon Go's release
-7387185690512762935,You SHOULD Learn Vanilla JavaScript Before JS Frameworks - Snipcart,Creating Your Code Review Checklist - DaedTech,My favorite people and resources to learn Android programming from,Advanced Android Espresso,The Importance of Code Reviews
-4133169317019898816,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil,Qual é o valor da área de T&D na sua empresa?,4 Reasons Managers Should Spend More Time on Coaching,Investimentos em coaching e mentoring aumentam nas empresas,"Life Coach vs. Therapist, Learn the Difference | Tony Robbins"
6540624159201421051,"Elopar lança o ""Digio"", cartão para brigar com Nubank",Visa lança desafio para startups de tecnologia - Startupi,Nubank pode fechar as portas se BC confirmar mudança amanhã,You won't recognize the new world of digital payments without this report,Itaú é pioneiro do blockchain
2025471325746532174,"Zuul 2 : The Netflix Journey to Asynchronous, Non-Blocking Systems",Serverless Architectures,Learning How to Learn: The Most Important Developer Skill - Free Code Camp,Angular 2 versus React: There Will Be Blood - Free Code Camp,Ubuntu recebe suporte ao React Native e aplicativos de Android e iOS poderão chegar ao sistema
-3675009040647936899,Comparing React.js to Vue.js for dynamic tabular data,Anti-If: The missing patterns,Vision API - Image Content Analysis,What Color is Your Function?,You don't talk about refactoring club
5336562616168017846,Building Spring Cloud Microservices That Strangle Legacy Systems,The Netflix Tech Blog: Engineering Trade-Offs and The Netflix API Re-Architecture,Building Flipkart Lite: A Progressive Web App,Lessons from converting an app to 100% Kotlin - Keepsafe Engineering,Introducing Kotlin support in Spring Framework 5.0
-5850390492300666299,SOA com microserviços - Sensedia,Lessons from converting an app to 100% Kotlin - Keepsafe Engineering,Building Spring Cloud Microservices That Strangle Legacy Systems,The Netflix Tech Blog: Engineering Trade-Offs and The Netflix API Re-Architecture,On Orchestrated Microservices - Built to Adapt
-5283009029345397378,Building a Team from the Inside Out: Alok Gupta on the Evolution of Data Science at Airbnb,Google Cloud Platform's preemptible VMs are now up to 33% cheaper,Building Spring Cloud Microservices That Strangle Legacy Systems,Facebook's Artificial Intelligence Research lab releases open source fastText on GitHub,Microservices testing
8482750322470893687,"Google Cloud Platform icons and sample architectural diagrams, for your designing pleasure",Two Different Sales Motions . . . .,Google Cloud Platform sets a course for new horizons,Diane Greene wants to put the enterprise front and center of Google Cloud strategy,Machine Learning Is At The Very Peak Of Its Hype Cycle - ARC
-2584174137395076448,Bradesco vai lançar novo banco digital: o Next.,Este site quer conectar profissionais trans e travestis a empresas que não têm preconceito,What Color is Your Function?,Para entender o Dia Internacional contra a Homofobia,A minha viagem à Maternidade #tetodomundo
-8190931845319543363,Why Netflix thinks its personalized recommendation engine is worth $1 billion per year,"DARPA Goes ""Meta"" with Machine Learning for Machine Learning","Hello, TensorFlow!",Google researchers teach AIs to see the important parts of images - and tell you about them,Why Google App Engine rocks: A Google engineer's take
-1633984990770981161,Chatbots: Are they better without the chat?,O tênue equilíbrio da equipe que desenha produtos digitais,Quando usar paginação e quando usar scroll infinito?,Campus São Paulo: conheça a primeira turma do Programa de Residentes,#FinTech is all about human-centred design - Chris Skinner's blog
5217724704513784613,Angular 2 versus React: There Will Be Blood - Free Code Camp,Advanced Android Espresso,My favorite people and resources to learn Android programming from,Facebook's Artificial Intelligence Research lab releases open source fastText on GitHub,StrictMode for Runtime Analysis on Android - Google Developers
-2440247087447106971,Código Limpo - Está na hora de deixar o GDD (Gambiarra Driven Development) para trás!,Testes unitários vs aceitação - Android Dev BR,My favorite people and resources to learn Android programming from,The Business Case for Progressive Web Apps,The technology behind preview photos
2417383163258637695,"Enterprises fighting back, Spring Boot is the best, and other SpringOne Platform takeaways",Lessons from converting an app to 100% Kotlin - Keepsafe Engineering,You don't talk about refactoring club,"Netflix OSS, Spring Cloud, or Kubernetes? How About All of Them!",The Netflix Tech Blog: Engineering Trade-Offs and The Netflix API Re-Architecture
5849490334294127641,Resenha - A Chegada,Apenas US$ 59: Nintendo anuncia o relançamento do Nintendinho com 30 jogos na memória,Creating Compound Views on Android,A Googler analyzed a billion files to settle the programming dispute made famous by HBO's 'Silicon Valley',My favorite people and resources to learn Android programming from
4508362112182399467,You SHOULD Learn Vanilla JavaScript Before JS Frameworks - Snipcart,Advanced Android Espresso,My favorite people and resources to learn Android programming from,Building a Team from the Inside Out: Alok Gupta on the Evolution of Data Science at Airbnb,Cordova iOS Performance Improvements: Drop-in Speed with WKWebView
